source,app_id,app_name,review_id,text,rating,thumbs_up_count,review_created_version,app_version,date,reply_content,replied_at,label_gold,summary_gold
google_play,com.whatsapp,WhatsApp,ad02ff44-720b-42a8-b308-b5073b464c5a,Я не могу скачать ватсап,1,0,,,2026-05-21 10:07:55,,,,
google_play,com.whatsapp,WhatsApp,16292fae-5c1a-4f61-94b9-9830bf7c3188,благодаря месенжер ватсап весь мир общается по видео 📹,5,0,2.26.19.73,2.26.19.73,2026-05-21 10:07:47,,,,
google_play,com.whatsapp,WhatsApp,8125c6c3-6bda-4203-a84a-0b1f313fdb68,хорошие приложение лучше Макса дажи когда его начале замедлять всё равно работает 5 звёзд,5,0,2.26.18.72,2.26.18.72,2026-05-21 09:41:28,,,,
google_play,com.whatsapp,WhatsApp,72b68e6b-865c-4384-baf7-380375577992,"Каналы спрятали. Тяжело их искать и читать подписчикам. Было бы здорово, если каналы можно будет добавлять в Сообщества.",4,770,2.26.19.73,2.26.19.73,2026-05-21 09:39:14,,,,
google_play,com.whatsapp,WhatsApp,58b15fea-38b9-4ac4-8f76-d6d118aee79d,сіздерге. жұмысқа. барамын . Ол. үшін. Қалаи. хабарласамын. .,5,0,2.26.19.73,2.26.19.73,2026-05-21 09:15:30,,,,
google_play,com.whatsapp,WhatsApp,7f980eb3-7144-4d68-b761-faf6c2e082cf,здравствуйте почему мой аккаунт заблокировано,5,0,2.26.19.73,2.26.19.73,2026-05-21 09:12:33,,,,
google_play,com.whatsapp,WhatsApp,9001d349-ac43-4ea9-9b94-5c11d3c06509,всё плохо,1,0,2.26.17.72,2.26.17.72,2026-05-21 09:06:23,,,,
google_play,com.whatsapp,WhatsApp,dd3bf006-dc51-4f0a-9456-87e2095e0d33,крута работает,5,0,2.26.18.72,2.26.18.72,2026-05-21 08:44:52,,,,
google_play,com.whatsapp,WhatsApp,fafed414-9568-41da-bb0f-3badf11c7f24,восстановить аккаунт тот ещё геморой,2,1,2.26.18.72,2.26.18.72,2026-05-21 08:36:26,,,,
google_play,com.whatsapp,WhatsApp,b2d8ffc0-42ec-4c59-8ddc-0c789e88ed9b,гэр эхххх,2,0,2.26.16.72,2.26.16.72,2026-05-21 08:36:14,,,,
google_play,com.whatsapp,WhatsApp,db97a1a4-7fa8-439f-81c3-645a37b83a33,в. чж. л.,2,0,2.26.18.72,2.26.18.72,2026-05-21 08:33:16,,,,
google_play,com.whatsapp,WhatsApp,37bd308a-141e-4a1e-84fb-0caa83020089,"Отвратительное ограничение на отправку сообщений, давно бы забросил, если бы народ в нем не сидел.. наитупейшая поддержка -не может ответить на простой вопрос об истории входа... и что теперь с регистрацией?!?! ограничения никуда не убрали! никакой обратной связи",1,3,2.26.2.72,2.26.2.72,2026-05-21 08:28:35,,,,
google_play,com.whatsapp,WhatsApp,d3ee54ed-e629-4f91-accb-773c50cccb15,Отличный мессенджер! Жаль что в России плохо работает...,4,0,2.25.36.73,2.25.36.73,2026-05-21 08:28:34,,,,
google_play,com.whatsapp,WhatsApp,b3a19771-7020-49f8-9dca-7a0961427d34,не обновляется,1,0,2.26.18.72,2.26.18.72,2026-05-21 08:27:25,,,,
google_play,com.whatsapp,WhatsApp,b08091c3-01c7-4e67-a9b6-1ff52a6ec12e,Лучший,5,0,2.26.18.72,2.26.18.72,2026-05-21 08:13:16,,,,
google_play,com.whatsapp,WhatsApp,2a91ac8f-cdf1-4aa6-a9ef-2140c3107b1a,"Уберите начать переписку, постоянно вылезает. Сам решу с кем переписываться и найду где это находится. Мешает очень",3,0,2.26.19.73,2.26.19.73,2026-05-21 08:10:02,,,,
google_play,com.whatsapp,WhatsApp,2cb881c9-d69e-4b7b-9327-1020d8cdf878,запрещено в России,1,1,2.24.15.78,2.24.15.78,2026-05-21 08:09:34,,,,
google_play,com.whatsapp,WhatsApp,9acd9688-63b7-4f0d-a232-13c359d27a23,классно,5,0,2.26.19.73,2.26.19.73,2026-05-21 08:09:22,,,,
google_play,com.whatsapp,WhatsApp,d332e973-86fe-415e-8aa0-5a6e79dfd39f,"не открывается приложение, не обновляется",4,0,2.26.2.72,2.26.2.72,2026-05-21 08:03:50,,,,
google_play,com.whatsapp,WhatsApp,78899bf7-7e0a-48e2-8c95-669d7452a609,"кгб сосать, свободу интернету",4,0,2.26.19.73,2.26.19.73,2026-05-21 07:50:41,,,,
google_play,com.whatsapp,WhatsApp,f65ff295-e3a7-4e6c-a885-bb4a7a80537c,"Замучали уже уведомлениями ""Возможно у вас есть новые сообщения"" и ""Начните переписку сейчас"". Зачем мне предлагать случайные контакты из телефонной книги? Если надо будет, я сам решу с кем мне общаться. Нажимаю на крестики, а следующий раз новую партию случайных контактов выкидывает. Просто бесит! Думаю, пора удалять это недоразумение, всё равно не пользуюсь.",2,0,2.26.18.72,2.26.18.72,2026-05-21 07:49:19,,,,
google_play,com.whatsapp,WhatsApp,17bf7118-9766-4d26-bede-482f2f6f421f,Старые фото пропали(вообще не востановить). Новые не открываются)(идёт сбой загрузки),1,0,2.26.19.73,2.26.19.73,2026-05-21 07:27:16,,,,
google_play,com.whatsapp,WhatsApp,3698d691-3e66-4b4e-bd6a-58d6250d1b4f,никто не звонит,1,0,2.26.18.72,2.26.18.72,2026-05-21 07:24:01,,,,
google_play,com.whatsapp,WhatsApp,f59eba91-a71b-4e58-9711-02e58053f1ee,ватсап не откроется,1,0,2.26.19.73,2.26.19.73,2026-05-21 07:23:49,,,,
google_play,com.whatsapp,WhatsApp,dfb07161-c25f-4c66-a7f5-056a73f1a3a1,"Спасибо за приложение. Добавить хотелось чтоб маски,фони и разное другое добавили.",5,0,2.26.19.73,2.26.19.73,2026-05-21 07:09:29,,,,
google_play,com.whatsapp,WhatsApp,ab6d8ef0-ec88-49ca-8ca7-60945ed0fc36,Всё очень клёва!,5,0,2.26.7.75,2.26.7.75,2026-05-21 07:01:39,,,,
google_play,com.whatsapp,WhatsApp,f5247203-aaed-46dd-a6bd-8b041d289212,оккяц ак8 луке,4,0,2.26.18.72,2.26.18.72,2026-05-21 05:59:41,,,,
google_play,com.whatsapp,WhatsApp,42d20f8d-189f-4917-a255-9b06d356fade,отлично.,5,0,2.26.18.72,2.26.18.72,2026-05-21 05:58:23,,,,
google_play,com.whatsapp,WhatsApp,0385845f-d366-4fe1-bb2f-9b33e6c7ca23,МИРА И ДОБРА ВСЕМ РАЗРАБОТЧИКАМ.,5,30,2.26.18.72,2.26.18.72,2026-05-21 05:53:07,,,,
google_play,com.whatsapp,WhatsApp,cf2d33f6-3238-4105-9417-b411f4527d7a,"Уважаемая команда WhatsApp, мой WhatsApp не работает во время регистрации говорит что скачайте официальное приложение WhatsApp вам нужен официальный WhatsApp для входа, но я не использовал никаких поддельных приложений WhatsApp и не устанавливал их на свой мобильный телефон, я уже много лет 10 12 лет использую WhatsApp уважаемая команда мой WhatsApp разбанен. Помогите пожалуйста. Спасибо.",5,0,2.25.21.82,2.25.21.82,2026-05-21 05:14:27,,,,
google_play,com.whatsapp,WhatsApp,8b4409ab-6e70-42c1-be60-5514d512ad2e,Легенда,5,0,2.26.18.72,2.26.18.72,2026-05-21 05:14:20,,,,
google_play,com.whatsapp,WhatsApp,25ed31a7-226c-4234-9760-214b61f27cba,что это такое вы сказали обновит я обновил все контакти исчезли обратьно скачайте старий ватсап,1,0,,,2026-05-21 04:56:48,,,,
google_play,com.whatsapp,WhatsApp,b947159e-d86f-4491-b9d8-7435aa6f2a20,классное приложение мне нравиться,5,0,2.26.18.72,2.26.18.72,2026-05-21 04:05:24,,,,
google_play,com.whatsapp,WhatsApp,4d1f0cef-b512-4bb7-b4e0-cd1fb7373b07,"Не грузит, не отправляет. Как общаться?",2,0,2.26.19.73,2.26.19.73,2026-05-21 04:03:08,,,,
google_play,com.whatsapp,WhatsApp,4efe4e04-d502-444e-9e66-d5ace8fff39d,норм.,5,0,2.26.18.72,2.26.18.72,2026-05-21 03:42:15,,,,
google_play,com.whatsapp,WhatsApp,2a71ae0f-378e-4b47-bf29-b3ddd2047547,Приложение ваще топ оно лучше Макс в 1000000000000000000раз,5,0,2.26.19.73,2.26.19.73,2026-05-21 02:38:50,,,,
google_play,com.whatsapp,WhatsApp,3ad9da1a-7148-40e7-b839-cd86c4ad0660,"Увы, пришлось отказаться в пользу Макса, тк очень плохо стал работать в российских сетях",5,0,2.26.19.73,2.26.19.73,2026-05-21 02:11:16,,,,
google_play,com.whatsapp,WhatsApp,77cb6200-911e-4234-a523-506bdf869c7e,"Почему убрали анимированные аватарки?! Постоянно ими пользовалась. Теперь нельзя их даже настроить(((( И почему когда мне звонят, звук идет, но на экране звонок не отображается, чтобы можно было ответить? Надо заходить в само приложение, лазить по чатам, чтобы выяснить с какого чата звонок идет, раньше такого не было!",3,0,2.26.19.73,2.26.19.73,2026-05-21 00:45:42,,,,
google_play,com.whatsapp,WhatsApp,503bade6-324c-4dfe-afd5-aa4c54f688e4,Приложение класное класное ! Можно делится геодынными и тд всем советую !,5,0,2.26.18.72,2.26.18.72,2026-05-21 00:31:09,,,,
google_play,com.whatsapp,WhatsApp,1638a8ee-d138-485b-acb1-21924d393013,"С января- ""в настоящее время вход невозможен"", даже с впном!",1,3,2.26.18.72,2.26.18.72,2026-05-20 23:54:07,,,,
google_play,com.whatsapp,WhatsApp,6cde971b-4a59-474f-bfb2-9a3167119ba9,плохо,4,0,2.26.18.72,2.26.18.72,2026-05-20 23:08:11,,,,
google_play,com.whatsapp,WhatsApp,59d0c733-e445-44cb-8750-897d0aec8052,"Ватсапп,помогите,почему такое качество плохое когда я скидываю видос.",4,0,,,2026-05-20 22:51:55,,,,
google_play,com.whatsapp,WhatsApp,183613bb-8131-4147-a283-64103f5dd86a,СУПЕР!!!,5,0,2.26.19.73,2.26.19.73,2026-05-20 22:43:23,,,,
google_play,com.whatsapp,WhatsApp,4e7877ad-d548-468f-bb1f-f452cb0cbd09,"Зделайте музыкальный плеер, так же не хватает парюпки избранное, вне всяких чатов. Где я должен сохранять ссылки? Плеер НУЖЕН ВЫ СЛУШИТЕ Это в пустую реплики(. Ооооооооо",5,1,2.26.18.72,2.26.18.72,2026-05-20 22:42:41,,,,
google_play,com.whatsapp,WhatsApp,2b984261-9fee-4243-bb34-1de36a104f01,"Испортили поиск, 1 звезда. Теперь вместо контактов по имени ищутся сообщения и группы. Верните нормальный поиск людей на первое место, сейчас пользоваться невозможно!",1,0,2.26.19.73,2.26.19.73,2026-05-20 22:24:49,,,,
google_play,com.whatsapp,WhatsApp,096ea948-661b-46c4-a212-751ca9aa9fac,ее,5,0,2.26.19.73,2.26.19.73,2026-05-20 22:03:46,,,,
google_play,com.whatsapp,WhatsApp,24144229-0537-47a4-af11-2537c21d84dc,Отличный,5,0,2.26.18.72,2.26.18.72,2026-05-20 21:49:12,,,,
google_play,com.whatsapp,WhatsApp,51bd7a60-a142-4b27-a90f-472243f1eb2b,%едшпшпшшпп8щешешещешешешещеще8е8еещще8е8е8щешешешешешее88е8е8е8еещ8е8е8шепшшапшшппшпшпшшеешешшешнщнще8ещешешппшпшегешешшешешешешешшешеше,5,2,2.26.19.73,2.26.19.73,2026-05-20 21:25:53,,,,
google_play,com.whatsapp,WhatsApp,17c8ca05-5c41-4129-a75a-04cce6c69d34,всё классно мне нравится,5,0,2.26.18.72,2.26.18.72,2026-05-20 21:22:44,,,,
google_play,com.whatsapp,WhatsApp,05473521-1f10-4209-aa75-893a37aa99aa,не скачивается спа́сибо деньги платим гигов 200 места до.... что случилось,1,0,2.26.18.72,2.26.18.72,2026-05-20 21:21:41,,,,
google_play,com.whatsapp,WhatsApp,60e8c5c1-f29f-4b18-bdc0-5a3bce19833f,"отлично, спасибо большое, нормально всё",5,0,2.26.19.73,2.26.19.73,2026-05-20 21:17:11,,,,
google_play,com.whatsapp,WhatsApp,2dc95d5c-ee65-4c8f-99f3-a07b8f43ebeb,"Добавляют новые функции которые никому не нужны! А то что просишь у них они не добавляют до сих пор, то что мой номер телефона виден для всех в открытом доступе!!! Делайте функцию скрывать номер телефона для всех!!!",1,5,2.26.19.73,2.26.19.73,2026-05-20 20:53:31,,,,
google_play,com.whatsapp,WhatsApp,9b0772ee-1655-44a5-bccb-dfd0882b8517,сипасиба,5,0,2.26.18.72,2.26.18.72,2026-05-20 20:31:00,,,,
google_play,com.whatsapp,WhatsApp,f3f16661-61a3-40ff-86b1-13ea941356f0,всё было нормально только меня выкидывает из Ватсапп...,5,0,2.26.19.73,2.26.19.73,2026-05-20 20:28:19,,,,
google_play,com.whatsapp,WhatsApp,26ec1722-e1fe-4cbb-bb16-dcaffb7438e4,"Прочитанные сообщения должны быть с синими отметками, а после обновления они белые",1,0,2.26.19.73,2.26.19.73,2026-05-20 20:11:07,,,,
google_play,com.whatsapp,WhatsApp,6c104608-95e3-4fb1-94d1-a3626f38e17d,кубанычбек,5,0,2.26.18.72,2.26.18.72,2026-05-20 20:04:21,,,,
google_play,com.whatsapp,WhatsApp,1d53f920-1f5a-46c9-ab06-18475c6bcd00,не работает сегодня вообще,1,0,,,2026-05-20 19:31:44,,,,
google_play,com.whatsapp,WhatsApp,7ecf0354-6318-440c-9196-5aa7d7ff9bf7,"Вообще, приложение нормальное, НО прослушивать аудио сложно, иногда виснет, выключается само и меняет громкость... Также произошел баг, за него оценку снижать не стану: он не влияет ни на что, кроме моего настроения (в положительную сторону): и так, баг: я хотела отправить фото другу и увидела в самом начале ленты (или как это назвать?) фото, которые я сделала по самому ватсапу где была дата ""1940"" ЧТО ПРОСТИТЕ?!",4,123,2.24.21.79,2.24.21.79,2026-05-20 19:18:46,,,,
google_play,com.whatsapp,WhatsApp,633f7437-bcbc-4653-8b9c-767332757d4c,не аткриваецааааааа,1,0,2.26.18.72,2.26.18.72,2026-05-20 19:15:08,,,,
google_play,com.whatsapp,WhatsApp,08ec9a09-c1c4-41cb-907f-1de3a0d7dece,маған ұнады бірақ орнату қыйын орнаталмай қалдым орнатудың жолдары болса маған орнатуға көмек,4,0,,,2026-05-20 19:11:13,,,,
google_play,com.whatsapp,WhatsApp,0f4b6a61-dfdd-4acf-ba8c-e51a24155456,убирете ограничение,3,0,,,2026-05-20 18:30:27,,,,
google_play,com.whatsapp,WhatsApp,274c98a6-e7ae-401d-8f19-f8bdb2226bf6,васаби,5,0,2.26.18.72,2.26.18.72,2026-05-20 18:30:07,,,,
google_play,com.whatsapp,WhatsApp,070d4b66-ffaa-4f8c-bcc9-edc1ef2668a1,очень плохо 👎 работает в последнее время...,1,0,2.26.18.72,2.26.18.72,2026-05-20 18:05:41,,,,
google_play,com.whatsapp,WhatsApp,61ea0a6a-0df1-43dc-ba0d-4cc8780281ea,не устанавливается,1,0,,,2026-05-20 18:04:36,,,,
google_play,com.whatsapp,WhatsApp,7c1d6b20-fc0e-49c4-94bc-c0957af4d442,"хуже не может быть. спасибо, что бесплатно конечно, но обновления каждую неделю это черезчур. обновления совершенно не нужные, не функциональные.",1,1,2.26.18.72,2.26.18.72,2026-05-20 17:47:03,,,,
google_play,com.whatsapp,WhatsApp,ec09b293-2867-45f5-907f-fab0f73b7149,крутое прил,5,0,,,2026-05-20 17:12:55,,,,
google_play,com.whatsapp,WhatsApp,1772c371-2bc3-49c1-b1ea-58cba494f6de,пойдет,3,0,2.26.18.72,2.26.18.72,2026-05-20 16:58:06,,,,
google_play,com.whatsapp,WhatsApp,345fc833-4a22-4b95-b181-bfa4c5028640,не могу обновить Ватсап,3,0,2.26.6.72,2.26.6.72,2026-05-20 16:57:40,,,,
google_play,com.whatsapp,WhatsApp,8dacefc7-8e78-489b-8233-c76fc2f6865d,не получается установить ватсап,1,0,2.26.18.72,2.26.18.72,2026-05-20 16:49:53,,,,
google_play,com.whatsapp,WhatsApp,1433ea70-2113-4d5d-9c2e-59f28924694a,почему то блокирует без понятия,1,0,2.25.28.79,2.25.28.79,2026-05-20 16:43:53,,,,
google_play,com.whatsapp,WhatsApp,696a4e04-8b1d-4439-8cd8-762ec379f209,перестал работать.пишет нет сети.,1,1,2.26.18.72,2.26.18.72,2026-05-20 16:42:08,,,,
google_play,com.whatsapp,WhatsApp,96c13774-c07e-4560-b633-b88163b56767,не обновляется.,1,0,2.26.6.72,2.26.6.72,2026-05-20 16:01:05,,,,
google_play,com.whatsapp,WhatsApp,77bb64b0-849b-4a18-8689-d8414dca4c29,он лучше макса,5,0,,,2026-05-20 15:38:17,,,,
google_play,com.whatsapp,WhatsApp,22dd9cdd-5112-427c-bdd5-7f9a134db45a,пока все шикарно,1,0,2.26.15.76,2.26.15.76,2026-05-20 15:34:15,,,,
google_play,com.whatsapp,WhatsApp,5dca89dc-231a-4e70-b0a2-47ca90f37fe5,"приложение часто выкидывает из аккаунта, типо из за спама но спама НЕТ! прошу исправить.",3,0,2.26.18.72,2.26.18.72,2026-05-20 15:27:23,,,,
google_play,com.whatsapp,WhatsApp,e4c918dd-c1b6-4458-b1f4-4a922c7a1bb6,"Что то стал постоянно обновлятся. Много стало дополнительного не очень удобного. Было бы лучше если дополнительное можно было бы скачать отдельно как расширения. Или как вариант на выбор, полное приложение, или лайт как у тиктока",3,0,2.26.19.73,2.26.19.73,2026-05-20 15:17:29,,,,
google_play,com.whatsapp,WhatsApp,d2cddcec-621d-4b10-8a77-dcc347a611b3,"у меня пропали все контакты из воцапа, поясните причину? 😡",1,0,2.26.19.73,2.26.19.73,2026-05-20 15:13:40,,,,
google_play,com.whatsapp,WhatsApp,34927f8f-6a4f-494f-8b56-be62f464a3e8,очень классное приложение✔️ всё очень классно👍 но почему-то я сижу с старой версией и не могу его обновить😔,5,0,2.26.18.72,2.26.18.72,2026-05-20 14:47:29,,,,
google_play,com.whatsapp,WhatsApp,83c2bf59-49e8-4168-9767-a07e37fe94ac,не работает нет интернета,1,7,2.26.18.72,2.26.18.72,2026-05-20 14:36:51,,,,
google_play,com.whatsapp,WhatsApp,f62651d6-ce3a-4221-9078-3ff25e68ed71,не могу войти на сайт,5,0,2.26.18.72,2.26.18.72,2026-05-20 14:33:52,,,,
google_play,com.whatsapp,WhatsApp,c9f24c74-a787-4e78-8084-ca94de0c4fcc,могло бы быть и лучше,5,0,2.26.18.72,2.26.18.72,2026-05-20 14:30:21,,,,
google_play,com.whatsapp,WhatsApp,9ca93cd3-b61c-4114-88c1-d6b353a8a64f,меня. мама,5,0,2.26.18.72,2.26.18.72,2026-05-20 14:29:01,,,,
google_play,com.whatsapp,WhatsApp,a37a09e3-bd71-41a7-82fa-9916a8f1e851,"я чересчур глупа чтобы разбираться в этих кнопочках, извините",5,0,,,2026-05-20 14:27:09,,,,
google_play,com.whatsapp,WhatsApp,19c64408-cb91-47eb-8b9a-de886c7dbb56,Достали проверками на время которых отрубают доступ. За месяц уже 2 раз !!!!!,2,0,,,2026-05-20 14:14:19,,,,
google_play,com.whatsapp,WhatsApp,fb7231c9-8f5d-47eb-8ffa-6f9646b76742,"был бы интернет, было бы лучше.",5,0,2.26.18.72,2.26.18.72,2026-05-20 14:06:22,,,,
google_play,com.whatsapp,WhatsApp,b4a3e373-2e44-4865-87fa-937bf06d5aed,Обыч.,5,0,,,2026-05-20 13:47:54,,,,
google_play,com.whatsapp,WhatsApp,5a427691-9960-49ae-9238-c16fe2378917,Аккаунт совсем не работает,1,0,2.26.18.72,2.26.18.72,2026-05-20 13:44:57,,,,
google_play,com.whatsapp,WhatsApp,bafb9fc6-4629-4530-96ea-863f495e3f60,открытки не открываются.,1,0,2.26.18.72,2.26.18.72,2026-05-20 13:32:56,,,,
google_play,com.whatsapp,WhatsApp,af8441db-d737-4b1a-82cc-ffa60faf9872,Где обнавление,5,0,2.26.18.72,2.26.18.72,2026-05-20 13:29:06,,,,
google_play,com.whatsapp,WhatsApp,965b6190-11fb-48e4-995e-4698fc28750d,"Приложение супер, буду ждать новых обновлений с изменениями и дополнениями",5,0,,,2026-05-20 13:20:04,,,,
google_play,com.whatsapp,WhatsApp,76a9ef66-3008-4603-8e88-81781c8133b5,почему это приложение перестала работать?,1,0,2.26.18.72,2.26.18.72,2026-05-20 12:49:10,,,,
google_play,com.whatsapp,WhatsApp,c6e7dde2-a3a9-4c72-8db1-7eef4fa41fc3,Было бы легче если бы Роскомнадзора разблокировал бы whatsapp вместо конкуренции с ним...,5,1,2.26.11.73,2.26.11.73,2026-05-20 12:31:42,,,,
google_play,com.whatsapp,WhatsApp,132f5420-e425-4b62-922b-cd4e9bb94ee1,"Почему на всплывающее уведомление не приходит на андроид 10 высший версии, и почему прежде чем, обновить whatsApp, почему о этом не предупредили, нас пользователей whatsApp ???",3,0,2.26.18.72,2.26.18.72,2026-05-20 12:27:07,,,,
google_play,com.whatsapp,WhatsApp,52f8e5e2-791f-47e0-9eb2-c73753be873c,не удаляются контакты,1,1,2.26.18.72,2.26.18.72,2026-05-20 12:07:07,,,,
google_play,com.whatsapp,WhatsApp,c70382fe-e5bf-4560-8da4-de66df39d35e,Ок хорлшо,5,0,2.25.18.80,2.25.18.80,2026-05-20 12:01:28,,,,
google_play,com.whatsapp,WhatsApp,9f37da15-e9d3-417f-8f06-c0a47b09a9a3,зачем если есть тг дс,1,0,2.26.17.72,2.26.17.72,2026-05-20 11:57:21,,,,
google_play,com.whatsapp,WhatsApp,f47d062e-460a-4bff-a8ef-065bba8a8d52,голосовые грузи,3,0,2.26.18.72,2.26.18.72,2026-05-20 11:49:35,,,,
google_play,com.whatsapp,WhatsApp,67589aa2-c036-4630-b706-695e67fb2887,"Несмотря ни на что, это лучшее приложение и лучший мессенджер!",5,1,2.26.18.72,2.26.18.72,2026-05-20 11:43:38,,,,
google_play,com.whatsapp,WhatsApp,f66cc7cb-4a45-4444-aa44-0f8cadabd340,чётко,5,0,2.26.18.72,2.26.18.72,2026-05-20 11:40:41,,,,
google_play,com.whatsapp,WhatsApp,35664d72-0294-493e-8d9e-0a20a77d3ca7,"Глючит при отправке и написании сообщения. Качество фото и видео при загрузке в статус ухудшается. Очень довольна,что есть возможность управлять скоростью воспроизведения сообщений. Но неудобно,что указываются дни недели, а не даты последней недели. при скроллинге чата появляется полоса прокрутки справа сверху, которая закрывает три точки и мешает нажатию на меню.запись аудио сообщений обрывается в конце.индикатор прослушанных сообщений не меняет цвет после обновления",3,270,2.26.18.72,2.26.18.72,2026-05-20 11:36:07,,,,
google_play,com.whatsapp,WhatsApp,bb3456ff-5491-4f03-a358-75f928b920c3,Не могу зарегистрироваться. Не приходит код по смс и нет дозвона.,1,0,2.26.18.72,2.26.18.72,2026-05-20 11:15:43,,,,
google_play,com.whatsapp,WhatsApp,4a33bc51-aaee-48f4-b308-81fe0afa4983,СУПЕР!,5,0,2.25.31.76,2.25.31.76,2026-05-20 11:13:23,,,,
google_play,com.whatsapp,WhatsApp,95adf744-dd56-49a9-a94a-f0fa584f8dee,Не стоит скачать тормозит тупит,1,0,2.26.18.72,2.26.18.72,2026-05-20 11:12:26,,,,
google_play,com.whatsapp,WhatsApp,7c0bf918-2e17-443a-b5db-7c3e174afce6,Очень нравится функция передачи фото и видео в hd-качестве без ухудшения исходного качества.Качество звонков тоже очень хорошее.Большое спасибо разработчикам приложения!,5,0,,,2026-05-20 11:10:35,,,,
google_play,com.whatsapp,WhatsApp,e0d4f08a-3579-4546-a6d9-684d32a5f04a,связ с росии 🇷🇺 проблема,1,0,2.26.17.72,2.26.17.72,2026-05-20 11:10:19,,,,
google_play,com.whatsapp,WhatsApp,b8043bed-935a-4092-89ee-8ca916931141,ужасное приложение не устанавливается!!!!,1,0,,,2026-05-20 10:43:52,,,,
google_play,com.whatsapp,WhatsApp,c00bb16e-e3ef-48b2-afbc-d52abc5996b7,"После обновления, перестал сверху показывать активность, в какое время был человек.",4,0,2.26.18.72,2.26.18.72,2026-05-20 10:28:35,,,,
google_play,com.whatsapp,WhatsApp,e94a3770-bda0-4926-b023-6a9b35dd29b7,ужасно почему сообщение не приходят сразу не удобно заходить в вкладку непрочитанные 😡,1,0,2.26.18.72,2.26.18.72,2026-05-20 09:05:35,,,,
google_play,com.whatsapp,WhatsApp,e1fdd8f3-5e5d-4437-8ce1-baf30c030039,"не скачивается ваше приложение,20 процентов,после скидывает.Пишет не удалось скачать. Это что-то .Отправляю вам отзыв, и не один. Звезду ставить не буду,нет смысла.",1,0,,,2026-05-20 09:05:29,,,,
google_play,com.whatsapp,WhatsApp,aa576fd2-ff86-4c84-8ad3-6d19d4a38e71,мағанда керек у меня 6 бала . табысқа жеткім келеді. что оқытады. қандай профессися береді,5,0,2.26.18.72,2.26.18.72,2026-05-20 08:49:55,,,,
google_play,com.whatsapp,WhatsApp,2ed34911-4b0b-4933-b447-5776dc12606b,"с каждым обновлением надеюсь увидеть капибар, обновляю в очередной раз, и снова их не нахожу. грусть. печаль. Прошло уже 3 года, и за 3 года столько всего добавилось, но капибары.....их до сих пор нет.4 года. уже 4 года прошло. все еще нет капибар. Пользуюсь вашим приложением чисто ради подруги, ничего хорошего Даже не можете добавить что бы на фон во время звонка можно было ставить свое фото с галереи. Дискорд 1, ватсап 0",1,2,2.26.19.73,2.26.19.73,2026-05-20 08:44:48,,,,
google_play,com.whatsapp,WhatsApp,82107699-a074-449a-84c2-05a3b38ea3ed,"Здравствуйте, уважаемые разработчики! Я очень рад, что вы наконец-то вернули белые галочки. Это просто замечательно! Я ждал этого обновления несколько месяцев, и наконец-то оно вышло. Однако есть одно но: белые галочки вернулись только для светлого режима, а в тёмном режиме они остались синими. У меня большая просьба: пожалуйста, верните белые галочки и для тёмного режима. Это было бы замечательно!",3,2,2.26.18.72,2.26.18.72,2026-05-20 08:37:56,,,,
google_play,com.whatsapp,WhatsApp,ebcfe4f4-45f4-4d20-b609-675871967318,ну просто очень хорошая приложение остальное не придумал,5,0,2.26.18.72,2.26.18.72,2026-05-20 08:03:07,,,,
google_play,com.whatsapp,WhatsApp,afe98ea1-f95a-4c71-a1c2-748980b88406,"Всё хорошо, спасибо.",5,0,2.26.18.72,2.26.18.72,2026-05-20 07:57:41,,,,
google_play,com.whatsapp,WhatsApp,8151e33f-07ea-4af8-a70c-52a9d6e2d415,раньше приходила смс для подтверждения сейчас не приходит! почему???,4,1,2.26.18.72,2.26.18.72,2026-05-20 07:57:06,,,,
google_play,com.whatsapp,WhatsApp,3d6c09a3-2d7a-4be4-a121-c5c043cbd932,вылетает постоянно,1,0,2.26.17.72,2.26.17.72,2026-05-20 07:41:34,,,,
google_play,com.whatsapp,WhatsApp,ec7d5f1b-9a76-4694-ba42-48d20650f084,получше макса,5,1,,,2026-05-20 07:38:17,,,,
google_play,com.whatsapp,WhatsApp,5a1fe62b-3181-4286-ac7a-7a8c5f8f2e2b,без VPN не работает,1,1,2.26.18.72,2.26.18.72,2026-05-20 07:16:17,,,,
google_play,com.whatsapp,WhatsApp,4bee63f5-4d09-42cc-be73-a936c80b9fc9,Приложение просто замечательнО! Но есть не большие минусы начинаем с минусов а потом с плюсов! 1) первый минус не возможно получить галочку 2) втрой минус не возможно поменять имя человека которого я добавила! Надо ждать когда мне исполнится 16 лет! теперь плюсы! 1) первый плюс можно общатся по видео звонку 2) втрой плюс можно создавать каналы но есть не большая проблемка когда я ищу канал Stikers там все фейки!,5,0,2.26.18.72,2.26.18.72,2026-05-20 07:15:42,,,,
google_play,com.whatsapp,WhatsApp,a9c391c9-e505-429a-9383-68da11e0f5f0,Хорошая штука.,5,1,2.26.8.72,2.26.8.72,2026-05-20 07:04:16,,,,
google_play,com.whatsapp,WhatsApp,5aae82de-bfc9-4262-907e-9f841a4a8999,Супер 💙💛,5,0,,,2026-05-20 06:56:43,,,,
google_play,com.whatsapp,WhatsApp,d92f82d7-473d-495b-9e59-cbb2b79951db,Почему я вижу статус чужих незнакомых мне людей как это убрать,1,0,2.26.18.72,2.26.18.72,2026-05-20 06:53:01,,,,
